configuration,question_id,plugin,mode,elapsed_ms,input_norm,output_norm,delta_norm
cohesion_fixed,nq_60,cohesion,add,0.2162679998036765,5.621649036526739,6.183813940179412,0.5621649036526739
cohesion_fixed,nq_61,baseline,replace,0.1583770001616358,0.0,5.733022785103862,5.733022785103862
cohesion_fixed,nq_61,cohesion,add,0.22312400005830568,5.733022785103862,6.306325063614247,0.5733022785103862
cohesion_fixed,nq_62,baseline,replace,0.17978100004256703,0.0,6.130161899853848,6.130161899853848
cohesion_fixed,nq_62,cohesion,add,0.2717929999107582,6.130161899853848,6.7431780898392315,0.6130161899853847
cohesion_fixed,nq_63,baseline,replace,0.17026299997269234,0.0,5.991376511662055,5.991376511662055
cohesion_fixed,nq_63,cohesion,add,0.2336869999908231,5.991376511662055,6.590514162828262,0.5991376511662057
cohesion_fixed,nq_64,baseline,replace,0.17865399991023878,0.0,6.124354648432591,6.124354648432591
cohesion_fixed,nq_64,cohesion,add,0.280543000144462,6.124354648432591,6.73679011327585,0.6124354648432592
cohesion_fixed,nq_65,baseline,replace,0.1761539999733941,0.0,6.430030214288235,6.430030214288235
cohesion_fixed,nq_65,cohesion,add,0.2500579998923058,6.430030214288235,7.073033235717059,0.6430030214288236
cohesion_fixed,nq_66,baseline,replace,0.18989499994859216,0.0,6.0519748753747376,6.0519748753747376
cohesion_fixed,nq_66,cohesion,add,0.2393839999967895,6.0519748753747376,6.657172362912212,0.6051974875374738
cohesion_fixed,nq_67,baseline,replace,0.17335500001536275,0.0,5.267053446905721,5.267053446905721
cohesion_fixed,nq_67,cohesion,add,0.23903600003905012,5.267053446905721,5.793758791596294,0.5267053446905722
cohesion_fixed,nq_68,baseline,replace,0.166682000099172,0.0,6.198715389050904,6.198715389050904
cohesion_fixed,nq_68,cohesion,add,0.22580699987884145,6.198715389050904,6.8185869279559945,0.6198715389050905
cohesion_fixed,nq_69,baseline,replace,0.17724000008456642,0.0,5.001311938666666,5.001311938666666
cohesion_fixed,nq_69,cohesion,add,0.22995800009084633,5.001311938666666,5.501443132533332,0.5001311938666666
cohesion_fixed,nq_70,baseline,replace,0.15595599984408182,0.0,5.609079097793744,5.609079097793744
cohesion_fixed,nq_70,cohesion,add,0.22013800003151118,5.609079097793744,6.169987007573119,0.5609079097793744
cohesion_fixed,nq_71,baseline,replace,0.15156900008150842,0.0,6.488059884595345,6.488059884595345
cohesion_fixed,nq_71,cohesion,add,0.2189630001794285,6.488059884595345,7.13686587305488,0.6488059884595345
cohesion_fixed,nq_72,baseline,replace,0.15096799984348763,0.0,5.423475086890199,5.423475086890199
cohesion_fixed,nq_72,cohesion,add,0.2202440000473871,5.423475086890199,5.965822595579219,0.5423475086890198
cohesion_fixed,nq_73,baseline,replace,0.1848909998898307,0.0,5.053347710062351,5.053347710062351
cohesion_fixed,nq_73,cohesion,add,0.22055599993109354,5.053347710062351,5.558682481068585,0.505334771006235
cohesion_fixed,nq_74,baseline,replace,0.15325999993365258,0.0,5.68440543372787,5.68440543372787
cohesion_fixed,nq_74,cohesion,add,0.21849700010534434,5.68440543372787,6.252845977100658,0.5684405433727872
cohesion_fixed,nq_75,baseline,replace,0.14620100000684033,0.0,5.490448801502913,5.490448801502913
cohesion_fixed,nq_75,cohesion,add,0.23088600005394255,5.490448801502913,6.039493681653203,0.5490448801502912
cohesion_fixed,nq_76,baseline,replace,0.14706299998579198,0.0,5.370778748020805,5.370778748020805
cohesion_fixed,nq_76,cohesion,add,0.2126649999354413,5.370778748020805,5.9078566228228855,0.5370778748020805
cohesion_fixed,nq_77,baseline,replace,0.14509500010717602,0.0,5.11649297477017,5.11649297477017
cohesion_fixed,nq_77,cohesion,add,0.22933099990041228,5.11649297477017,5.628142272247187,0.5116492974770169
cohesion_fixed,nq_78,baseline,replace,0.15159700001277088,0.0,5.906344261613483,5.906344261613483
cohesion_fixed,nq_78,cohesion,add,0.22088400010034093,5.906344261613483,6.49697868777483,0.5906344261613483
cohesion_fixed,nq_79,baseline,replace,0.16254900015155727,0.0,5.766559683838349,5.766559683838349
cohesion_fixed,nq_79,cohesion,add,0.2200700000685174,5.766559683838349,6.343215652222183,0.5766559683838348
cohesion_fixed,nq_80,baseline,replace,0.14768100004403095,0.0,5.849487929800339,5.849487929800339
cohesion_fixed,nq_80,cohesion,add,0.2321330000540911,5.849487929800339,6.434436722780372,0.5849487929800339
cohesion_fixed,nq_81,baseline,replace,0.14629599991167197,0.0,6.219252857160766,6.219252857160766
cohesion_fixed,nq_81,cohesion,add,0.23399999986395414,6.219252857160766,6.841178142876843,0.6219252857160766
cohesion_fixed,nq_82,baseline,replace,0.14762199998585857,0.0,5.785210140629268,5.785210140629268
cohesion_fixed,nq_82,cohesion,add,0.21250800000416348,5.785210140629268,6.363731154692195,0.5785210140629269
cohesion_fixed,nq_83,baseline,replace,0.15981399997144763,0.0,5.803692346090959,5.803692346090959
cohesion_fixed,nq_83,cohesion,add,0.2157500000521395,5.803692346090959,6.384061580700054,0.580369234609096
cohesion_fixed,nq_84,baseline,replace,0.14537899983224634,0.0,5.750007405121267,5.750007405121267
cohesion_fixed,nq_84,cohesion,add,0.23391100012304378,5.750007405121267,6.325008145633395,0.5750007405121267
cohesion_fixed,nq_85,baseline,replace,0.1428970001597918,0.0,6.061192188578822,6.061192188578822
cohesion_fixed,nq_85,cohesion,add,0.21545000004152826,6.061192188578822,6.667311407436705,0.6061192188578823
cohesion_fixed,nq_86,baseline,replace,0.14442999986385985,0.0,5.156379486912358,5.156379486912358
cohesion_fixed,nq_86,cohesion,add,0.2296910001859942,5.156379486912358,5.6720174356035935,0.5156379486912358
cohesion_fixed,nq_87,baseline,replace,0.14564200000677374,0.0,5.381827591443935,5.381827591443935
cohesion_fixed,nq_87,cohesion,add,0.22143700016385992,5.381827591443935,5.9200103505883295,0.5381827591443936
cohesion_fixed,nq_88,baseline,replace,0.1466000001073553,0.0,6.538143037884897,6.538143037884897
cohesion_fixed,nq_88,cohesion,add,0.2472439998655318,6.538143037884897,7.191957341673387,0.6538143037884898
cohesion_fixed,nq_89,baseline,replace,0.14205499996933213,0.0,6.099889264932702,6.099889264932702
cohesion_fixed,nq_89,cohesion,add,0.2142769999409211,6.099889264932702,6.709878191425972,0.6099889264932702
cohesion_fixed,nq_90,baseline,replace,0.14689399995404528,0.0,4.583366391454099,4.583366391454099
cohesion_fixed,nq_90,cohesion,add,0.21540199986702646,4.583366391454099,5.04170303059951,0.4583366391454099
cohesion_fixed,nq_91,baseline,replace,0.14253300014388515,0.0,5.70674611032091,5.70674611032091
cohesion_fixed,nq_91,cohesion,add,0.2158040001631889,5.70674611032091,6.277420721353,0.5706746110320909
cohesion_fixed,nq_92,baseline,replace,0.14607799994337256,0.0,6.2857185732302305,6.2857185732302305
cohesion_fixed,nq_92,cohesion,add,0.21801199977744545,6.2857185732302305,6.914290430553253,0.628571857323023
cohesion_fixed,nq_93,baseline,replace,0.14973499992265715,0.0,5.0667927610257335,5.0667927610257335
cohesion_fixed,nq_93,cohesion,add,0.2245069999844418,5.0667927610257335,5.573472037128307,0.5066792761025735
cohesion_fixed,nq_94,baseline,replace,0.14631999988523603,0.0,5.633233700040121,5.633233700040121
cohesion_fixed,nq_94,cohesion,add,0.25693600014164986,5.633233700040121,6.196557070044133,0.5633233700040121
cohesion_fixed,nq_95,baseline,replace,0.1592200001141464,0.0,6.324875880775702,6.324875880775702
cohesion_fixed,nq_95,cohesion,add,0.2142139999250503,6.324875880775702,6.957363468853272,0.6324875880775701
cohesion_fixed,nq_96,baseline,replace,0.15295699995476753,0.0,5.686347402441447,5.686347402441447
cohesion_fixed,nq_96,cohesion,add,0.22323999996842758,5.686347402441447,6.254982142685592,0.5686347402441446
cohesion_fixed,nq_97,baseline,replace,0.14906000001246866,0.0,5.849134052558073,5.849134052558073
cohesion_fixed,nq_97,cohesion,add,0.21808900010000798,5.849134052558073,6.43404745781388,0.5849134052558074
cohesion_fixed,nq_98,baseline,replace,0.1455430001442437,0.0,6.157436866043193,6.157436866043193
cohesion_fixed,nq_98,cohesion,add,0.21435999997265753,6.157436866043193,6.773180552647512,0.6157436866043193
cohesion_fixed,nq_99,baseline,replace,0.15393699982269027,0.0,5.7678485582426795,5.7678485582426795
cohesion_fixed,nq_99,cohesion,add,0.24337600007129367,5.7678485582426795,6.344633414066947,0.576784855824268
cohesion_fixed,nq_100,baseline,replace,0.15154700008679356,0.0,5.8370757251266685,5.8370757251266685
cohesion_fixed,nq_100,cohesion,add,0.2217499998096173,5.8370757251266685,6.420783297639335,0.5837075725126669
cohesion_fixed,nq_101,baseline,replace,0.15517499991801742,0.0,5.563670360721109,5.563670360721109
cohesion_fixed,nq_101,cohesion,add,0.23577399997520843,5.563670360721109,6.12003739679322,0.5563670360721109
cohesion_fixed,nq_102,baseline,replace,0.15192700016086746,0.0,5.631518285743192,5.631518285743192
cohesion_fixed,nq_102,cohesion,add,0.2602899999146757,5.631518285743192,6.1946701143175105,0.5631518285743191
cohesion_fixed,nq_103,baseline,replace,0.17141500006800925,0.0,5.627528866355362,5.627528866355362
cohesion_fixed,nq_103,cohesion,add,0.22789100012232666,5.627528866355362,6.190281752990898,0.5627528866355362
cohesion_fixed,nq_104,baseline,replace,0.15610800005561032,0.0,6.470924494403475,6.470924494403475
cohesion_fixed,nq_104,cohesion,add,0.22487199998977303,6.470924494403475,7.118016943843822,0.6470924494403475
cohesion_fixed,nq_105,baseline,replace,0.16037099999266502,0.0,5.860353055464232,5.860353055464232
cohesion_fixed,nq_105,cohesion,add,0.22547100002157094,5.860353055464232,6.446388361010657,0.5860353055464232
cohesion_fixed,nq_106,baseline,replace,0.15361400005531323,0.0,5.860220240683469,5.860220240683469
cohesion_fixed,nq_106,cohesion,add,0.2230679999684071,5.860220240683469,6.446242264751816,0.5860220240683469
cohesion_fixed,nq_107,baseline,replace,0.16587599998274527,0.0,5.6452552741674475,5.6452552741674475
cohesion_fixed,nq_107,cohesion,add,0.21906300003138313,5.6452552741674475,6.209780801584192,0.5645255274167449
cohesion_fixed,nq_108,baseline,replace,0.15381799994429457,0.0,5.900434515241386,5.900434515241386
cohesion_fixed,nq_108,cohesion,add,0.22326399994199164,5.900434515241386,6.490477966765526,0.5900434515241386
cohesion_fixed,nq_109,baseline,replace,0.1842949998263066,0.0,5.431032230756602,5.431032230756602
cohesion_fixed,nq_109,cohesion,add,0.2667630001269572,5.431032230756602,5.974135453832263,0.5431032230756603
cohesion_fixed,nq_110,baseline,replace,0.15167800006565813,0.0,5.830294945692953,5.830294945692953
cohesion_fixed,nq_110,cohesion,add,0.2606769999147218,5.830294945692953,6.413324440262248,0.5830294945692952
cohesion_fixed,nq_111,baseline,replace,0.15091699992808572,0.0,6.5283183313144155,6.5283183313144155
cohesion_fixed,nq_111,cohesion,add,0.21828500007359253,6.5283183313144155,7.181150164445858,0.6528318331314417
cohesion_fixed,nq_112,baseline,replace,0.1461540000491368,0.0,6.35230396054689,6.35230396054689
cohesion_fixed,nq_112,cohesion,add,0.23649299987482664,6.35230396054689,6.987534356601579,0.635230396054689
cohesion_fixed,nq_113,baseline,replace,0.15074799989633902,0.0,5.132083564583571,5.132083564583571
cohesion_fixed,nq_113,cohesion,add,0.2203029998781858,5.132083564583571,5.6452919210419275,0.513208356458357
cohesion_fixed,nq_114,baseline,replace,0.1512689998435235,0.0,6.16133456069944,6.16133456069944
cohesion_fixed,nq_114,cohesion,add,0.2230650000001333,6.16133456069944,6.777468016769383,0.616133456069944
cohesion_fixed,nq_115,baseline,replace,0.16728999980841763,0.0,5.528210141143213,5.528210141143213
cohesion_fixed,nq_115,cohesion,add,0.22072199999456643,5.528210141143213,6.081031155257534,0.5528210141143214
cohesion_fixed,nq_116,baseline,replace,0.1467710001179512,0.0,6.350153693677467,6.350153693677467
cohesion_fixed,nq_116,cohesion,add,0.21416799995677138,6.350153693677467,6.985169063045214,0.6350153693677467
cohesion_fixed,nq_117,baseline,replace,0.14972300004956196,0.0,6.390835199650775,6.390835199650775
cohesion_fixed,nq_117,cohesion,add,0.23066899984769407,6.390835199650775,7.029918719615853,0.6390835199650775
cohesion_fixed,nq_118,baseline,replace,0.1457719999962137,0.0,5.318257179123883,5.318257179123883
cohesion_fixed,nq_118,cohesion,add,0.2160359999834327,5.318257179123883,5.850082897036271,0.5318257179123882
cohesion_fixed,nq_119,baseline,replace,0.14669200004391314,0.0,6.007831329873967,6.007831329873967
cohesion_fixed,nq_119,cohesion,add,0.238439999975526,6.007831329873967,6.608614462861364,0.6007831329873968
cohesion_fixed,nq_120,baseline,replace,0.1502009999967413,0.0,5.4089148134645715,5.4089148134645715
cohesion_fixed,nq_120,cohesion,add,0.2386149999438203,5.4089148134645715,5.9498062948110295,0.5408914813464571
cohesion_fixed,nq_121,baseline,replace,0.16997200009427615,0.0,5.865565066742187,5.865565066742187
cohesion_fixed,nq_121,cohesion,add,0.2382720001605776,5.865565066742187,6.452121573416405,0.5865565066742187
cohesion_fixed,nq_122,baseline,replace,0.15333999999711523,0.0,5.749629324697858,5.749629324697858
cohesion_fixed,nq_122,cohesion,add,0.2217840001321747,5.749629324697858,6.324592257167644,0.5749629324697858
cohesion_fixed,nq_123,baseline,replace,0.17493700011073088,0.0,5.875222295083746,5.875222295083746
cohesion_fixed,nq_123,cohesion,add,0.24393200010308647,5.875222295083746,6.46274452459212,0.5875222295083746
cohesion_fixed,nq_124,baseline,replace,0.16529899994566222,0.0,5.197482551899888,5.197482551899888
cohesion_fixed,nq_124,cohesion,add,0.22558099999514525,5.197482551899888,5.717230807089877,0.5197482551899888
cohesion_fixed,nq_125,baseline,replace,0.14884400002301845,0.0,5.960190670773323,5.960190670773323
cohesion_fixed,nq_125,cohesion,add,0.22103300011622196,5.960190670773323,6.556209737850655,0.5960190670773322
cohesion_fixed,nq_126,baseline,replace,0.1560640000661806,0.0,5.147728864754875,5.147728864754875
cohesion_fixed,nq_126,cohesion,add,0.24765500006651564,5.147728864754875,5.662501751230362,0.5147728864754875
cohesion_fixed,nq_127,baseline,replace,0.15305600004467124,0.0,5.600850238536994,5.600850238536994
cohesion_fixed,nq_127,cohesion,add,0.22453499991570425,5.600850238536994,6.160935262390693,0.5600850238536995
cohesion_fixed,nq_128,baseline,replace,0.1866640000116604,0.0,5.941487765171843,5.941487765171843
cohesion_fixed,nq_128,cohesion,add,0.2163689998724294,5.941487765171843,6.535636541689026,0.5941487765171842
cohesion_fixed,nq_129,baseline,replace,0.15007299998615053,0.0,5.736876838454489,5.736876838454489
cohesion_fixed,nq_129,cohesion,add,0.22149400001580943,5.736876838454489,6.310564522299939,0.573687683845449
cohesion_fixed,nq_130,baseline,replace,0.15006400008132914,0.0,5.815627910400288,5.815627910400288
cohesion_fixed,nq_130,cohesion,add,0.23634700005459308,5.815627910400288,6.3971907014403175,0.5815627910400288
cohesion_fixed,nq_131,baseline,replace,0.16358499988200492,0.0,6.379454002022875,6.379454002022875
cohesion_fixed,nq_131,cohesion,add,0.23614799988536106,6.379454002022875,7.017399402225164,0.6379454002022876
cohesion_fixed,nq_132,baseline,replace,0.15189500004453294,0.0,6.049118075908171,6.049118075908171
cohesion_fixed,nq_132,cohesion,add,0.2373400000124093,6.049118075908171,6.654029883498989,0.6049118075908172
cohesion_fixed,nq_133,baseline,replace,0.15101199983291735,0.0,6.318456154960155,6.318456154960155
cohesion_fixed,nq_133,cohesion,add,0.21845300011591462,6.318456154960155,6.9503017704561705,0.6318456154960156
cohesion_fixed,nq_134,baseline,replace,0.15033700015010254,0.0,5.903940761890139,5.903940761890139
cohesion_fixed,nq_134,cohesion,add,0.22033100003682193,5.903940761890139,6.494334838079153,0.590394076189014
cohesion_fixed,nq_135,baseline,replace,0.16012099990803108,0.0,4.6862963818546195,4.6862963818546195
cohesion_fixed,nq_135,cohesion,add,0.24761399981798604,4.6862963818546195,5.154926020040081,0.4686296381854619
cohesion_fixed,nq_136,baseline,replace,0.15879800002949196,0.0,4.967838012838917,4.967838012838917
cohesion_fixed,nq_136,cohesion,add,0.22142900002108945,4.967838012838917,5.46462181412281,0.4967838012838918
cohesion_fixed,nq_137,baseline,replace,0.17241899990949605,0.0,5.839228558379167,5.839228558379167
cohesion_fixed,nq_137,cohesion,add,0.23947099998622434,5.839228558379167,6.423151414217084,0.5839228558379167
cohesion_fixed,nq_138,baseline,replace,0.16127800017784466,0.0,6.050431486580725,6.050431486580725
cohesion_fixed,nq_138,cohesion,add,0.2307079998900008,6.050431486580725,6.655474635238797,0.6050431486580725
cohesion_fixed,nq_139,baseline,replace,0.15662900000279478,0.0,5.020119785836898,5.020119785836898
cohesion_fixed,nq_139,cohesion,add,0.24733999998716172,5.020119785836898,5.522131764420588,0.5020119785836898
cohesion_fixed,nq_140,baseline,replace,0.15734800012978667,0.0,6.433726735941286,6.433726735941286
cohesion_fixed,nq_140,cohesion,add,0.23673300006521458,6.433726735941286,7.077099409535414,0.6433726735941286
cohesion_fixed,nq_141,baseline,replace,0.15743300014037231,0.0,6.197807934240123,6.197807934240123
cohesion_fixed,nq_141,cohesion,add,0.24172600001293176,6.197807934240123,6.817588727664135,0.6197807934240123
cohesion_fixed,nq_142,baseline,replace,0.15630699999746867,0.0,6.084047552386791,6.084047552386791
cohesion_fixed,nq_142,cohesion,add,0.2212919998783036,6.084047552386791,6.692452307625471,0.6084047552386792
cohesion_fixed,nq_143,baseline,replace,0.15459699989150977,0.0,5.33301899355655,5.33301899355655
cohesion_fixed,nq_143,cohesion,add,0.22143499995763705,5.33301899355655,5.8663208929122055,0.533301899355655
cohesion_fixed,nq_144,baseline,replace,0.16360399990844599,0.0,6.626559172688151,6.626559172688151
cohesion_fixed,nq_144,cohesion,add,0.2303620001384843,6.626559172688151,7.289215089956967,0.6626559172688152
cohesion_fixed,nq_145,baseline,replace,0.1502000000073167,0.0,6.021496666711802,6.021496666711802
cohesion_fixed,nq_145,cohesion,add,0.2324040001440153,6.021496666711802,6.6236463333829825,0.6021496666711803
cohesion_fixed,nq_146,baseline,replace,0.14867300001242256,0.0,5.7022555791334515,5.7022555791334515
cohesion_fixed,nq_146,cohesion,add,0.2405589998488722,5.7022555791334515,6.272481137046797,0.5702255579133453
cohesion_fixed,nq_147,baseline,replace,0.15067399999679765,0.0,5.393767931976342,5.393767931976342
cohesion_fixed,nq_147,cohesion,add,0.21423900011541264,5.393767931976342,5.933144725173976,0.5393767931976342
cohesion_fixed,nq_148,baseline,replace,0.14332199998534634,0.0,6.477662664397873,6.477662664397873
cohesion_fixed,nq_148,cohesion,add,0.21427900014714396,6.477662664397873,7.125428930837661,0.6477662664397873
cohesion_fixed,nq_149,baseline,replace,0.14673700002276746,0.0,5.956266622527608,5.956266622527608
cohesion_fixed,nq_149,cohesion,add,0.24366600018765894,5.956266622527608,6.55189328478037,0.595626662252761
cohesion_fixed,nq_150,baseline,replace,0.16289600011987204,0.0,5.718037830502433,5.718037830502433
cohesion_fixed,nq_150,cohesion,add,0.2206230001320364,5.718037830502433,6.289841613552676,0.5718037830502434
cohesion_fixed,nq_151,baseline,replace,0.14552799984812737,0.0,6.111834998451561,6.111834998451561
cohesion_fixed,nq_151,cohesion,add,0.21702100002585212,6.111834998451561,6.723018498296718,0.6111834998451561
cohesion_fixed,nq_152,baseline,replace,0.16305700000884826,0.0,5.30246690110213,5.30246690110213
cohesion_fixed,nq_152,cohesion,add,0.2173789998778375,5.30246690110213,5.832713591212343,0.530246690110213
cohesion_fixed,nq_153,baseline,replace,0.1467730000968004,0.0,5.2407988062402895,5.2407988062402895
cohesion_fixed,nq_153,cohesion,add,0.21514199988814653,5.2407988062402895,5.764878686864319,0.524079880624029
cohesion_fixed,nq_154,baseline,replace,0.14425600011236384,0.0,6.476711322296539,6.476711322296539
cohesion_fixed,nq_154,cohesion,add,0.23327100007008994,6.476711322296539,7.1243824545261925,0.647671132229654
cohesion_fixed,nq_155,baseline,replace,0.14138699998511584,0.0,5.487365035096405,5.487365035096405
cohesion_fixed,nq_155,cohesion,add,0.21407100007309054,5.487365035096405,6.036101538606046,0.5487365035096405
cohesion_fixed,nq_156,baseline,replace,0.14292200012278045,0.0,6.469584973544875,6.469584973544875
cohesion_fixed,nq_156,cohesion,add,0.2157579999675363,6.469584973544875,7.116543470899363,0.6469584973544876
cohesion_fixed,nq_157,baseline,replace,0.14674399994873966,0.0,5.676801570681361,5.676801570681361
cohesion_fixed,nq_157,cohesion,add,0.21975200002088968,5.676801570681361,6.244481727749498,0.5676801570681361
cohesion_fixed,nq_158,baseline,replace,0.14347999990604876,0.0,5.166572129769004,5.166572129769004
cohesion_fixed,nq_158,cohesion,add,0.22793700009060558,5.166572129769004,5.683229342745904,0.5166572129769005
cohesion_fixed,nq_159,baseline,replace,0.19526300002326025,0.0,5.44592691157194,5.44592691157194
cohesion_fixed,nq_159,cohesion,add,0.24780300009297207,5.44592691157194,5.990519602729133,0.544592691157194
cohesion_fixed,nq_160,baseline,replace,0.17756800002644013,0.0,5.702814282537779,5.702814282537779
cohesion_fixed,nq_160,cohesion,add,0.24338299999726587,5.702814282537779,6.273095710791558,0.570281428253778
cohesion_fixed,nq_161,baseline,replace,0.17136200017375813,0.0,6.234747414769542,6.234747414769542
cohesion_fixed,nq_161,cohesion,add,0.24091399995995744,6.234747414769542,6.858222156246496,0.6234747414769541
cohesion_fixed,nq_162,baseline,replace,0.19487000008666655,0.0,5.498004101958587,5.498004101958587
cohesion_fixed,nq_162,cohesion,add,0.24577399994996085,5.498004101958587,6.047804512154446,0.5498004101958588
cohesion_fixed,nq_163,baseline,replace,0.1810740000109945,0.0,5.0861507374179356,5.0861507374179356
cohesion_fixed,nq_163,cohesion,add,0.2627989999837155,5.0861507374179356,5.5947658111597285,0.5086150737417936
cohesion_fixed,nq_164,baseline,replace,0.16719100017326127,0.0,5.461895239004014,5.461895239004014
cohesion_fixed,nq_164,cohesion,add,0.21945100002085383,5.461895239004014,6.008084762904415,0.5461895239004014
cohesion_fixed,nq_165,baseline,replace,0.14856000007057446,0.0,5.47612711005867,5.47612711005867
cohesion_fixed,nq_165,cohesion,add,0.2299259999745118,5.47612711005867,6.023739821064537,0.5476127110058671
cohesion_fixed,nq_166,baseline,replace,0.16866099986145855,0.0,5.891714253914154,5.891714253914154
cohesion_fixed,nq_166,cohesion,add,0.21781899999950838,5.891714253914154,6.480885679305569,0.5891714253914154
cohesion_fixed,nq_167,baseline,replace,0.1611109998975735,0.0,6.0448905683993495,6.0448905683993495
cohesion_fixed,nq_167,cohesion,add,0.21562500000982254,6.0448905683993495,6.649379625239285,0.604489056839935
cohesion_fixed,nq_168,baseline,replace,0.15213399979074893,0.0,5.909557492644173,5.909557492644173
cohesion_fixed,nq_168,cohesion,add,0.2198029999362916,5.909557492644173,6.50051324190859,0.5909557492644173
cohesion_fixed,nq_169,baseline,replace,0.1418920001015067,0.0,6.355927592178018,6.355927592178018
cohesion_fixed,nq_169,cohesion,add,0.21232099993540032,6.355927592178018,6.99152035139582,0.6355927592178019
cohesion_fixed,nq_170,baseline,replace,0.14614900010201382,0.0,6.106406632483754,6.106406632483754
cohesion_fixed,nq_170,cohesion,add,0.21363599989854265,6.106406632483754,6.717047295732129,0.6106406632483755
cohesion_fixed,nq_171,baseline,replace,0.16791400003057788,0.0,6.190618722063797,6.190618722063797
cohesion_fixed,nq_171,cohesion,add,0.22003200001563528,6.190618722063797,6.809680594270176,0.6190618722063796
cohesion_fixed,nq_172,baseline,replace,0.1593829999819718,0.0,5.133516988419481,5.133516988419481
cohesion_fixed,nq_172,cohesion,add,0.2145890000520012,5.133516988419481,5.646868687261429,0.5133516988419481
cohesion_fixed,nq_173,baseline,replace,0.14887700012877758,0.0,5.51602278890315,5.51602278890315
cohesion_fixed,nq_173,cohesion,add,0.23460000011255033,5.51602278890315,6.067625067793465,0.5516022788903151
cohesion_fixed,nq_174,baseline,replace,0.16725299997233378,0.0,5.749904591099382,5.749904591099382
cohesion_fixed,nq_174,cohesion,add,0.21925900000496767,5.749904591099382,6.32489505020932,0.5749904591099382
cohesion_fixed,nq_175,baseline,replace,0.16448800010948617,0.0,5.650222393974599,5.650222393974599
cohesion_fixed,nq_175,cohesion,add,0.2165890000469517,5.650222393974599,6.215244633372059,0.5650222393974599
cohesion_fixed,nq_176,baseline,replace,0.1426660001015989,0.0,5.676600183080806,5.676600183080806
cohesion_fixed,nq_176,cohesion,add,0.21872199999961595,5.676600183080806,6.2442602013888875,0.5676600183080807
cohesion_fixed,nq_177,baseline,replace,0.20101900008739904,0.0,5.870573318717987,5.870573318717987
cohesion_fixed,nq_177,cohesion,add,0.2504530000351224,5.870573318717987,6.4576306505897865,0.5870573318717988
cohesion_fixed,nq_178,baseline,replace,0.16672800006745092,0.0,6.339269107404865,6.339269107404865
cohesion_fixed,nq_178,cohesion,add,0.2787040000384877,6.339269107404865,6.973196018145352,0.6339269107404866
cohesion_fixed,nq_179,baseline,replace,0.158114999976533,0.0,5.1519013836928,5.1519013836928
cohesion_fixed,nq_179,cohesion,add,0.24777999988145893,5.1519013836928,5.66709152206208,0.51519013836928
cohesion_fixed,nq_180,baseline,replace,0.15464800003428536,0.0,6.355562829669784,6.355562829669784
cohesion_fixed,nq_180,cohesion,add,0.22293000006357033,6.355562829669784,6.991119112636763,0.6355562829669785
cohesion_fixed,nq_181,baseline,replace,0.15866199987613072,0.0,5.736217570525382,5.736217570525382
cohesion_fixed,nq_181,cohesion,add,0.22513899989462516,5.736217570525382,6.309839327577921,0.5736217570525384
cohesion_fixed,nq_182,baseline,replace,0.17927699991560075,0.0,5.418690481081882,5.418690481081882
cohesion_fixed,nq_182,cohesion,add,0.2627930000471679,5.418690481081882,5.9605595291900695,0.5418690481081881
cohesion_fixed,nq_183,baseline,replace,0.16384699983973405,0.0,4.839801105821791,4.839801105821791
cohesion_fixed,nq_183,cohesion,add,0.23062600007506262,4.839801105821791,5.32378121640397,0.4839801105821791
cohesion_fixed,nq_184,baseline,replace,0.1483759999700851,0.0,5.708062268406664,5.708062268406664
cohesion_fixed,nq_184,cohesion,add,0.23726599988549424,5.708062268406664,6.27886849524733,0.5708062268406664
cohesion_fixed,nq_185,baseline,replace,0.15161800001806114,0.0,5.403731520231987,5.403731520231987
cohesion_fixed,nq_185,cohesion,add,0.23982299990166212,5.403731520231987,5.944104672255185,0.5403731520231987
cohesion_fixed,nq_186,baseline,replace,0.16850099996190693,0.0,6.157404007473349,6.157404007473349
cohesion_fixed,nq_186,cohesion,add,0.2220060000581725,6.157404007473349,6.773144408220683,0.6157404007473349
cohesion_fixed,nq_187,baseline,replace,0.1530279998860351,0.0,5.675195995994886,5.675195995994886
cohesion_fixed,nq_187,cohesion,add,0.24201900009757082,5.675195995994886,6.242715595594375,0.5675195995994887
cohesion_fixed,nq_188,baseline,replace,0.16595599981883424,0.0,5.516226643930744,5.516226643930744
cohesion_fixed,nq_188,cohesion,add,0.2217969999946945,5.516226643930744,6.067849308323818,0.5516226643930744
cohesion_fixed,nq_189,baseline,replace,0.15247800001816358,0.0,5.044064883390204,5.044064883390204
cohesion_fixed,nq_189,cohesion,add,0.23924900006022654,5.044064883390204,5.548471371729224,0.5044064883390205
cohesion_fixed,nq_190,baseline,replace,0.15099000006557617,0.0,5.864601993418718,5.864601993418718
cohesion_fixed,nq_190,cohesion,add,0.23366999994323123,5.864601993418718,6.45106219276059,0.5864601993418718
cohesion_fixed,nq_191,baseline,replace,0.14059199997973337,0.0,6.091875157970637,6.091875157970637
cohesion_fixed,nq_191,cohesion,add,0.2295409999533149,6.091875157970637,6.7010626737677015,0.6091875157970638
cohesion_fixed,nq_192,baseline,replace,0.14858600002298772,0.0,5.894948448243595,5.894948448243595
cohesion_fixed,nq_192,cohesion,add,0.2183540000260109,5.894948448243595,6.4844432930679545,0.5894948448243595
